filename,text,label,label_id,length,log_length
"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.PDF","['This Agreement shall be governed by and construed in accordance with the internal laws of the State of Delaware applicable to agreements made and to be performed within that state, without giving effect to any law or principals of law that would result in the application of the laws of any other jurisdiction.']",Governing Law,13,53,3.9889840465642745
"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.PDF","['Subject to applicable law, the Company, on the one hand, and each of the Marathon Parties on the other hand, covenants and agrees that, during the Support Period or if earlier, until such time as the other Party or any of its or her officers, directors, employees, subsidiaries, Affiliates, Associates, agents, attorneys or other representatives (collectively, the ""Representatives"") shall have breached this section, neither it nor any of its respective Representatives acting, directly or indirectly, at its direction or on its behalf, shall in any way publicly (including by any communication with other investors or prospective investors in the Company where such communications could reasonably be expected to be made public or trigger a public disclosure obligation, with securities analysts or any member of traditional or digital media) criticize, disparage, call into disrepute or otherwise defame or slander the other Party or such other Party\'s Representatives (including any current officer or director of a Party or a Party\'s subsidiaries who no longer serves in such capacity at any time following the execution of this Agreement), or any of their businesses, products or services, in any manner that would reasonably be expected to damage the business or reputation of such other Party.']",Non-Disparagement,25,201,5.308267697401205
"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.PDF",['This Agreement may not be assigned without the prior written consent of the other Party hereto.'],Anti-Assignment,3,16,2.833213344056216
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['COLLABORATION AGREEMENT (""A']",Document Name,9,3,1.3862943611198906
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['Astellas', '""FG"" or ""FibroGen""', 'FibroGen, Inc.', 'Astellas Pharma Inc.']",Parties,28,9,2.302585092994046
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['June 1, 2005']",Agreement Date,2,3,1.3862943611198906
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['June 1, 2005']",Effective Date,10,3,1.3862943611198906
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['This Agreement shall become effective as of the Effective Date and, shall continue in full force and effect until terminated pursuant to this Article 18.']",Expiration Date,12,25,3.258096538021482
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['This Agreement and any dispute arising from the performance or breach hereof shall be governed by and construed and enforced in accordance with, the laws of the State of California, without reference to conflicts of laws principles.']",Governing Law,13,37,3.6375861597263857
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['Subject to Section 8.3.5 hereof, nothing herein is intended to preclude FG from granting rights to supply or supplying (a) any Lead Compound outside of the Astellas Territory to any third party for use within or outside the Field, or (b) any compound Controlled by FG within the Astellas Territory except for a Lead Compound for the duration of its designation in compliance with the terms and conditions of this Agreement.']",Competitive Restriction Exception,7,71,4.276666119016055
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['In the event of a termination of this Agreement, FG shall have an irrevocable, exclusive, license, with the right to grant and authorize sublicenses, to any trademarks used by Astellas in association with the Lead Compounds hereunder to make, use, sell, import and otherwise exploit products within the Field in the Astellas Territory.', 'FG shall have the exclusive right, including the right to authorize others, to market, sell and distribute the Lead Compounds for any use in the FG Territory. Subject to the restrictions contained in Section 8.3.4 hereof, FG retains the exclusive right, including the right to authorize others, to market, sell and distribute worldwide the Lead Compounds for use outside the Field.', 'Subject to the terms and conditions of this Agreement including Article 12 above, FG hereby grants to Astellas an exclusive license under the FG Technology to: use, package, sell, have sold, import, market and otherwise distribute the Lead Compounds for use solely in the Field in the Astellas Territory', 'Astellas shall have the exclusive right to market, sell and distribute the Lead Compounds supplied by FG for use in the Astellas Territory within the Field under the license granted in Article 13.', 'FG shall have the exclusive right and obligation to supply the Lead Compounds to Astellas and its Affiliates and Sublicensees for all development and commercial purposes, and Astellas and its Affiliates and Sublicensees shall purchase such Lead Compounds exclusively from FG.', 'FG shall have the worldwide exclusive right (itself or through third party vendors) to manufacture (or have manufactured) Lead Compounds. Astellas and its Affiliates and Sublicensees shall not directly or indirectly make, produce or manufacture any Lead Compounds.']",Exclusivity,11,275,5.62040086571715
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['Subject to Section 18.7.2, Astellas may terminate this Agreement upon six (6) months notice to FG for any reason or no reason.']",Termination For Convenience,35,22,3.1354942159291497
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"[""This Agreement shall not be assignable by either party to any third party without the written consent of the other party hereto; except that either party may assign this Agreement without the other party's consent to an entity that acquires substantially all of the business or assets of the assigning party within the Field, in each case whether by merger, transfer of assets, or otherwise.""]",Anti-Assignment,3,65,4.189654742026425
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"[""As reimbursement and payment for FG's historical and ongoing research and development expenditures with respect to pre-clinical and clinical development of Lead Compounds and as payment for the successful marketing and sales of the Lead Compound(s), Astellas agrees to make the following non-refundable, non-creditable (except as set forth in Section 14.3 below) reimbursement payments to FG upon the first occurrence of the Event specified below. EVENT AMOUNT Upon receipt of [ * ] aggregate annual Net Sales achieved for the first time in the Astellas Territory for all indications and Lead Compounds by Astellas and its Affiliates and Sublicensees. U.S. [ * ]""]",Revenue/Profit Sharing,32,103,4.6443908991413725
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"[""In the event generic equivalents has captured the [ * ] of the quantity of Lead Compound sold by Astellas during the [ * ] preceding such termination calculated on a annual basis; or in the event, after the entry into the market of generic equivalents, that Astellas' annual sales fall below $[ * ] for all Lead Compounds, Astellas may terminate this Agreement upon [ * ] written notice to FG; provided, that Astellas does not Commercialize any Lead Compound after such termination until the expiration of the last to expire FG Patents applicable to such Lead Compound.""]",Minimum Commitment,20,99,4.605170185988092
FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,"['In addition, the following provisions shall survive termination of this Agreement for any reason: Astellas shall assign or cause to be assigned to FG (or if not so assignable, Astellas shall take all reasonable actions to make available to FG) all regulatory filings and registrations (including MAAs and Marketing Approvals) with respect to the Lead Compounds that have been filed or made by or under authority of Astellas, and the rights in trademark with respect to each Lead Compound as provided for in Section 4.4.1, in each case such assignment (or availability)<omitted>shall be made within [ * ] after the notice of termination.', 'Subject to Section 14.1.1, title to all inventions and other intellectual property made related to (i) the Development Program, (ii) the Lead Compounds, (iii) FG Technology or FG Confidential Information, (iv) the Field, or (v) the Expanded Field (subsections 14.1(i)-(v), collectively, the ""Protected Field"") shall be owned by or is hereby assigned to FG; provided, however that Astellas shall own inventions of general applicability relating solely to drug delivery systems created exclusively by Astellas under subsection 14.1(i), excluding inventions related to or based on subsections 14.1(ii), (iii), (iv), or (v), and provided, further, that Astellas hereby grants to FG a worldwide, fully paid non-exclusive license with the right to sublicense to practice such inventions with respect to the FG Technology.']",Ip Ownership Assignment,15,223,5.4116460518550396
